dataset,n,model,kernel,bandwidth,kappa,sigma_n,mean_test_rss,mean_test_mae_deg,family,p_median,sd_test_rss,gamma_median
EE+0p2-data-225x225/EE_0.2data_rot_-22deg/arrow_segments.mat,136,Parametric p=2 (Fermat),,,,,0.6936751124424378,40.90426273401964,parametric_fixed_p,2.0,0.23230991427309358,0.047178722213922886
EE+0p2-data-225x225/EE_0.2data_rot_-22deg/arrow_segments.mat,136,Parametric continuous p,,,,,0.7142733540548579,41.63646427522164,parametric_continuous_p,-0.999,0.21129276716734322,-1.574100430958675
EE+0p22-data-225x225/EE_0.22data_rot_35.5deg/arrow_segments.mat,125,Parametric p=0 (Logarithmic),,,,,0.6595343776394078,39.24181773404821,parametric_fixed_p,0.0,0.15809615005977828,-1.5773755824009172
EE+0p22-data-225x225/EE_0.22data_rot_35.5deg/arrow_segments.mat,125,Parametric p=1 (Archimedean),,,,,0.652291716381182,38.98681878731145,parametric_fixed_p,1.0,0.1636581019760616,0.8377995782060698
EE+0p22-data-225x225/EE_0.22data_rot_35.5deg/arrow_segments.mat,125,Parametric p=2 (Fermat),,,,,0.6629951407947395,39.24567687169742,parametric_fixed_p,2.0,0.16471643214639686,-2.836734166013775
EE+0p22-data-225x225/EE_0.22data_rot_35.5deg/arrow_segments.mat,125,Parametric continuous p,,,,,0.6602858808506139,39.14283915556463,parametric_continuous_p,2.999,0.16074874053005914,-1.5419377343148417
EE+0p23-data-225x225/EE_0.23data_rot_0deg/arrow_segments.mat,85,Parametric p=0 (Logarithmic),,,,,0.8318468615360459,44.861943790898735,parametric_fixed_p,0.0,0.22155375326880417,0.10520369465086943
EE+0p23-data-225x225/EE_0.23data_rot_0deg/arrow_segments.mat,85,Parametric p=1 (Archimedean),,,,,0.8263201547925503,44.96562761999669,parametric_fixed_p,1.0,0.24307407560521033,-0.12397864602904426
EE+0p23-data-225x225/EE_0.23data_rot_0deg/arrow_segments.mat,85,Parametric p=2 (Fermat),,,,,0.7643845364337861,42.97063631466566,parametric_fixed_p,2.0,0.25256452819261094,-0.0282017769181391
EE+0p23-data-225x225/EE_0.23data_rot_0deg/arrow_segments.mat,85,Parametric continuous p,,,,,0.9544797862303811,48.24317239704817,parametric_continuous_p,-0.739746362544893,0.25819886326866953,-0.022853159473847806
EE+0p4-data-225x225/EE_0.4data_rot_-67deg/arrow_segments.mat,142,Parametric p=0 (Logarithmic),,,,,0.6815096595103137,40.31197963122614,parametric_fixed_p,0.0,0.15609746375503097,-1.5847481621878239
EE+0p4-data-225x225/EE_0.4data_rot_-67deg/arrow_segments.mat,142,Parametric p=1 (Archimedean),,,,,0.6812040418405801,40.461260997719435,parametric_fixed_p,1.0,0.15612553918149077,-1.7104578979469296
EE+0p4-data-225x225/EE_0.4data_rot_-67deg/arrow_segments.mat,142,Parametric p=2 (Fermat),,,,,0.6799625991397216,40.44281355276199,parametric_fixed_p,2.0,0.15975450406631034,-1.0578046104038465
EE+0p4-data-225x225/EE_0.4data_rot_-67deg/arrow_segments.mat,142,Parametric continuous p,,,,,0.7021857555378694,41.00653844514336,parametric_continuous_p,0.3871824488422698,0.1620096762879155,1.4018068234356118
EE+0p42-data-225x225/EE_0.42data_rot_-7.5deg/arrow_segments.mat,128,Parametric p=0 (Logarithmic),,,,,0.6040731265769967,37.91534633715907,parametric_fixed_p,0.0,0.17414469045034106,-0.028696314898579156
EE+0p42-data-225x225/EE_0.42data_rot_-7.5deg/arrow_segments.mat,128,Parametric p=1 (Archimedean),,,,,0.604390370113108,37.938041727333584,parametric_fixed_p,1.0,0.17013620192525306,1.3806373310054187
EE+0p42-data-225x225/EE_0.42data_rot_-7.5deg/arrow_segments.mat,128,Parametric p=2 (Fermat),,,,,0.6047701112161248,38.133469302415854,parametric_fixed_p,2.0,0.16597300135958734,-1.117936632370724
EE+0p42-data-225x225/EE_0.42data_rot_-7.5deg/arrow_segments.mat,128,Parametric continuous p,,,,,0.6216709896537935,38.6679840018518,parametric_continuous_p,-0.21930848833433725,0.16291979861735434,-1.2206064931248282
EE+0p43-data-225x225/EE_0.43data_rot_14.5deg/arrow_segments.mat,129,Parametric p=0 (Logarithmic),,,,,0.6249505371558037,37.43162965984496,parametric_fixed_p,0.0,0.17643614362403298,1.5321431453270957
EE+0p43-data-225x225/EE_0.43data_rot_14.5deg/arrow_segments.mat,129,Parametric p=1 (Archimedean),,,,,0.6255070662097513,37.53169335586879,parametric_fixed_p,1.0,0.17146733772464673,-0.7891397429311414
EE+0p43-data-225x225/EE_0.43data_rot_14.5deg/arrow_segments.mat,129,Parametric p=2 (Fermat),,,,,0.6141254035106145,37.07013019482861,parametric_fixed_p,2.0,0.17405406356890707,-0.14310623251651555
EE+0p43-data-225x225/EE_0.43data_rot_14.5deg/arrow_segments.mat,129,Parametric continuous p,,,,,0.629182686008451,37.52838823157201,parametric_continuous_p,2.999,0.17548514677874036,3.10579265777426
EE+0p6-data-225x225/EE_0.6data_rot_39.5deg/arrow_segments.mat,69,Parametric p=0 (Logarithmic),,,,,0.6422385920402384,36.78025666709248,parametric_fixed_p,0.0,0.2374021203437384,-1.2932288025793612
EE+0p6-data-225x225/EE_0.6data_rot_39.5deg/arrow_segments.mat,69,Parametric p=1 (Archimedean),,,,,0.6021017898536308,35.866795332657446,parametric_fixed_p,1.0,0.2434598502496196,1.0656874982847093
EE+0p6-data-225x225/EE_0.6data_rot_39.5deg/arrow_segments.mat,69,Parametric p=2 (Fermat),,,,,0.600248741835524,36.54194685889189,parametric_fixed_p,2.0,0.22916500663576964,3.0270533179505743
EE+0p6-data-225x225/EE_0.6data_rot_39.5deg/arrow_segments.mat,69,Parametric continuous p,,,,,0.6382451070292732,36.9504530334202,parametric_continuous_p,-0.999,0.20808225442615105,1.583523354148571
EE+0p62-data-225x225/EE_0.62data_rot_37.5deg/arrow_segments.mat,68,Parametric p=0 (Logarithmic),,,,,0.5767845347359603,34.431276845293574,parametric_fixed_p,0.0,0.3347800945997245,-1.1603475525756135
EE+0p62-data-225x225/EE_0.62data_rot_37.5deg/arrow_segments.mat,68,Parametric p=1 (Archimedean),,,,,0.5956573580524601,35.990113416687805,parametric_fixed_p,1.0,0.3281351882164167,-0.27054973049733705
EE+0p62-data-225x225/EE_0.62data_rot_37.5deg/arrow_segments.mat,68,Parametric p=2 (Fermat),,,,,0.6169074696378976,37.88756294212059,parametric_fixed_p,2.0,0.30567632607427064,3.07414589498302
EE+0p62-data-225x225/EE_0.62data_rot_37.5deg/arrow_segments.mat,68,Parametric continuous p,,,,,0.6210402274827767,36.004637042354915,parametric_continuous_p,-0.999,0.3243217053088562,1.5856114052245456
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,Parametric p=0 (Logarithmic),,,,,0.5842683262199225,36.03352321959801,parametric_fixed_p,0.0,0.18887180480870738,0.2086753582721267
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,Parametric p=1 (Archimedean),,,,,0.5519056686355237,35.3780415284909,parametric_fixed_p,1.0,0.1635815496370729,-0.1785739958174389
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,Parametric p=2 (Fermat),,,,,0.5618396290282466,35.457590612877596,parametric_fixed_p,2.0,0.1739477616298586,3.121114712271244
EE+0p63-data-225x225/EE_0.63data_rot_-30.5deg/arrow_segments.mat,87,Parametric continuous p,,,,,0.558401313266917,35.61355047295548,parametric_continuous_p,1.158402832900855,0.16639915540420225,2.9034585909540023
EE+0p8-data-226x225/EE_0.8data_rot_0deg/arrow_segments.mat,163,Parametric p=0 (Logarithmic),,,,,0.6929626706185645,40.09230616050137,parametric_fixed_p,0.0,0.12571776673519663,-1.1257226853496658
EE+0p8-data-226x225/EE_0.8data_rot_0deg/arrow_segments.mat,163,Parametric p=1 (Archimedean),,,,,0.7346529215963267,41.21482396912353,parametric_fixed_p,1.0,0.13084960714758395,-0.03999909562859209
EE+0p8-data-226x225/EE_0.8data_rot_0deg/arrow_segments.mat,163,Parametric p=2 (Fermat),,,,,0.8236315695139345,44.510700216454765,parametric_fixed_p,2.0,0.1493885142046764,-0.002170370681759422
EE+0p8-data-226x225/EE_0.8data_rot_0deg/arrow_segments.mat,163,Parametric continuous p,,,,,0.6672936876974999,39.158526307928085,parametric_continuous_p,-0.999,0.11243375291033063,1.580180551572507
EE+0p82-data-226x225/EE_0.82data_rot_-24.5deg/arrow_segments.mat,123,Parametric p=0 (Logarithmic),,,,,0.687532840508105,40.28382325701082,parametric_fixed_p,0.0,0.21620800422404013,-1.667485871280487
EE+0p82-data-226x225/EE_0.82data_rot_-24.5deg/arrow_segments.mat,123,Parametric p=1 (Archimedean),,,,,0.6716583867614296,39.068773925123,parametric_fixed_p,1.0,0.17797908490766984,-1.398506251475295
EE+0p82-data-226x225/EE_0.82data_rot_-24.5deg/arrow_segments.mat,123,Parametric p=2 (Fermat),,,,,0.6082829162581243,36.944696158491425,parametric_fixed_p,2.0,0.13563697948319886,-3.1360031156779886
EE+0p82-data-226x225/EE_0.82data_rot_-24.5deg/arrow_segments.mat,123,Parametric continuous p,,,,,0.6060653754090438,37.175775121523124,parametric_continuous_p,2.999,0.1366879636326924,-3.141232907110937
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,Parametric p=0 (Logarithmic),,,,,0.7444109871782036,41.899120398027,parametric_fixed_p,0.0,0.14070699302410303,-0.3341045111825791
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,Parametric p=1 (Archimedean),,,,,0.7652914905491317,42.7060777165304,parametric_fixed_p,1.0,0.10155794077637013,0.04649808483522171
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,Parametric p=2 (Fermat),,,,,0.7599363563505112,43.528566296661474,parametric_fixed_p,2.0,0.156919369331943,-0.01590500214739154
EE+0p83-data-226x225/EE_0.83data_rot_43deg/arrow_segments.mat,158,Parametric continuous p,,,,,0.7451548757932376,42.206314281352675,parametric_continuous_p,2.95000000000287,0.12317309058250057,2.7441601548113503e-05
EE+1-data-225x225/EE_1data_rot_0deg/arrow_segments.mat,194,Parametric p=0 (Logarithmic),,,,,0.7091879175189506,41.468415909439635,parametric_fixed_p,0.0,0.15980893850497424,1.2845016149976916
EE+1-data-225x225/EE_1data_rot_0deg/arrow_segments.mat,194,Parametric p=1 (Archimedean),,,,,0.6866626441795343,40.59826016866863,parametric_fixed_p,1.0,0.16167996592956613,-2.9450576776514676
EE+1-data-225x225/EE_1data_rot_0deg/arrow_segments.mat,194,Parametric p=2 (Fermat),,,,,0.685662771030968,40.334541843218304,parametric_fixed_p,2.0,0.15673434648310242,-3.1171131975850286
EE+1-data-225x225/EE_1data_rot_0deg/arrow_segments.mat,194,Parametric continuous p,,,,,0.7055424194872846,41.3889281581163,parametric_continuous_p,0.8762711733524932,0.16095180923163657,-2.8443223091190943
EE+12-data-225x225/EE_12data_rot_-41.5deg/arrow_segments.mat,101,Parametric p=0 (Logarithmic),,,,,0.6828815550538856,40.13686447569174,parametric_fixed_p,0.0,0.1742109428440399,1.459576678169046
EE+12-data-225x225/EE_12data_rot_-41.5deg/arrow_segments.mat,101,Parametric p=1 (Archimedean),,,,,0.6961794285433636,40.792556750475676,parametric_fixed_p,1.0,0.18159236764023923,-0.6411255133900129
EE+12-data-225x225/EE_12data_rot_-41.5deg/arrow_segments.mat,101,Parametric p=2 (Fermat),,,,,0.650933665478265,39.05005206166891,parametric_fixed_p,2.0,0.16929961263369306,1.458409747808595
EE+12-data-225x225/EE_12data_rot_-41.5deg/arrow_segments.mat,101,Parametric continuous p,,,,,0.6462518066106668,39.0094467138024,parametric_continuous_p,2.999,0.15989836070904623,3.1250820563368205
EE+13-data-225x225/EE_13data_rot_34.5deg/arrow_segments.mat,80,Parametric p=0 (Logarithmic),,,,,0.6314848453066604,37.74352840119278,parametric_fixed_p,0.0,0.22053979160737391,1.8116772507861758
EE+13-data-225x225/EE_13data_rot_34.5deg/arrow_segments.mat,80,Parametric p=1 (Archimedean),,,,,0.6247001028278836,37.57018095359658,parametric_fixed_p,1.0,0.2177866681638584,-0.1598724457987587
EE+13-data-225x225/EE_13data_rot_34.5deg/arrow_segments.mat,80,Parametric p=2 (Fermat),,,,,0.6355227145849753,37.70980951318697,parametric_fixed_p,2.0,0.20855119802130737,-0.014356153984825072
EE+13-data-225x225/EE_13data_rot_34.5deg/arrow_segments.mat,80,Parametric continuous p,,,,,0.6689840616300542,38.68198875650624,parametric_continuous_p,0.11922424829414219,0.2308427993651497,-1.192005766833164
EE-0p2-data-225x225/EE-0.2data_rot_62.5deg/arrow_segments.mat,196,Parametric p=0 (Logarithmic),,,,,0.8270511663924115,45.162457904072056,parametric_fixed_p,0.0,0.15684551300964344,0.9010596355775974
EE-0p2-data-225x225/EE-0.2data_rot_62.5deg/arrow_segments.mat,196,Parametric p=1 (Archimedean),,,,,0.7353444216883798,42.42885677201268,parametric_fixed_p,1.0,0.1532450217198459,-3.0471546028261276
EE-0p2-data-225x225/EE-0.2data_rot_62.5deg/arrow_segments.mat,196,Parametric p=2 (Fermat),,,,,0.7430392131840092,42.72220835796873,parametric_fixed_p,2.0,0.14889440822682282,-1.5684652069881264
EE-0p2-data-225x225/EE-0.2data_rot_62.5deg/arrow_segments.mat,196,Parametric continuous p,,,,,0.7628424569680211,43.34140903546779,parametric_continuous_p,2.0800992991465765,0.1503861354003006,-3.129463072869598
EE-0p22-data-225x225/EE-0.22data_rot_0deg/arrow_segments.mat,167,Parametric p=0 (Logarithmic),,,,,0.7396119927796809,42.436837210183896,parametric_fixed_p,0.0,0.17520817610851155,-1.5693196088300831
EE-0p22-data-225x225/EE-0.22data_rot_0deg/arrow_segments.mat,167,Parametric p=1 (Archimedean),,,,,0.7333395516145613,42.1198206748449,parametric_fixed_p,1.0,0.17693109529027418,-0.9956123210689936
EE-0p22-data-225x225/EE-0.22data_rot_0deg/arrow_segments.mat,167,Parametric p=2 (Fermat),,,,,0.7262455766093471,41.90514015400367,parametric_fixed_p,2.0,0.15395756221776538,2.6744656179088233
EE-0p22-data-225x225/EE-0.22data_rot_0deg/arrow_segments.mat,167,Parametric continuous p,,,,,0.7482624312465804,42.994460024435526,parametric_continuous_p,-0.6911024804100205,0.16997850476937953,-0.19607363656080198
EE-0p23-data-225x225/EE-0.23data_rot_90deg/arrow_segments.mat,117,Parametric p=0 (Logarithmic),,,,,0.7805560027717673,43.707122357399264,parametric_fixed_p,0.0,0.27014382841262263,1.674430192438358
EE-0p23-data-225x225/EE-0.23data_rot_90deg/arrow_segments.mat,117,Parametric p=1 (Archimedean),,,,,0.7505984634190342,42.702844192130094,parametric_fixed_p,1.0,0.2046779286921577,2.6416037100132614
EE-0p23-data-225x225/EE-0.23data_rot_90deg/arrow_segments.mat,117,Parametric p=2 (Fermat),,,,,0.7544101229461141,42.905491634817714,parametric_fixed_p,2.0,0.17366003865462262,3.032000122045943
EE-0p23-data-225x225/EE-0.23data_rot_90deg/arrow_segments.mat,117,Parametric continuous p,,,,,0.8626725845460973,46.41978958156588,parametric_continuous_p,-0.999,0.265713647405452,1.5662083806462765
EE-0p4-data-225x225/EE-0.4data_rot_31deg/arrow_segments.mat,92,Parametric p=0 (Logarithmic),,,,,0.566428281375942,35.48621239985322,parametric_fixed_p,0.0,0.23631144119712527,-0.03879511665332702
EE-0p4-data-225x225/EE-0.4data_rot_31deg/arrow_segments.mat,92,Parametric p=1 (Archimedean),,,,,0.5685887371930771,35.490381816058346,parametric_fixed_p,1.0,0.24326661007930184,-1.2578842278186881
EE-0p4-data-225x225/EE-0.4data_rot_31deg/arrow_segments.mat,92,Parametric p=2 (Fermat),,,,,0.5651775366441746,35.54723570180424,parametric_fixed_p,2.0,0.23568263954317512,-0.4516862670908428
EE-0p4-data-225x225/EE-0.4data_rot_31deg/arrow_segments.mat,92,Parametric continuous p,,,,,0.580122360679152,36.047306685548016,parametric_continuous_p,-0.999,0.23911173442097416,1.5623619382656413
EE-0p42-data-225x225/EE-0.42data_rot_-12deg/arrow_segments.mat,90,Parametric p=0 (Logarithmic),,,,,0.7591351261919226,42.88669182612189,parametric_fixed_p,0.0,0.2794625964889062,-1.8830446484222216
EE-0p42-data-225x225/EE-0.42data_rot_-12deg/arrow_segments.mat,90,Parametric p=1 (Archimedean),,,,,0.6742197919411603,39.615367661254886,parametric_fixed_p,1.0,0.19086226758834776,-2.990072750108279
EE-0p42-data-225x225/EE-0.42data_rot_-12deg/arrow_segments.mat,90,Parametric p=2 (Fermat),,,,,0.6786942436622457,39.287885850643974,parametric_fixed_p,2.0,0.16534115769048158,0.011696806447550303
EE-0p42-data-225x225/EE-0.42data_rot_-12deg/arrow_segments.mat,90,Parametric continuous p,,,,,0.7029867240936792,40.485370025218614,parametric_continuous_p,1.1318380592835522,0.19646384249834636,0.04160938203457439
EE-0p43-data-225x225/EE-0.43data_rot_56.5deg/arrow_segments.mat,89,Parametric p=0 (Logarithmic),,,,,0.7879095990474311,44.47130751643917,parametric_fixed_p,0.0,0.21544676467874374,-1.3687399557849083
EE-0p43-data-225x225/EE-0.43data_rot_56.5deg/arrow_segments.mat,89,Parametric p=1 (Archimedean),,,,,0.7714300362398178,43.529870054540275,parametric_fixed_p,1.0,0.247775399549362,-2.8251715853401524
EE-0p43-data-225x225/EE-0.43data_rot_56.5deg/arrow_segments.mat,89,Parametric p=2 (Fermat),,,,,0.7271602810232402,42.244922849783435,parametric_fixed_p,2.0,0.21101165252656306,0.019473961774243587
EE-0p43-data-225x225/EE-0.43data_rot_56.5deg/arrow_segments.mat,89,Parametric continuous p,,,,,0.7516770069709983,43.28476161068758,parametric_continuous_p,2.999,0.20143628581974474,0.002604434251305421
EE-0p6-data-225x225/EE-0.6data_rot_-67deg/arrow_segments.mat,65,Parametric p=0 (Logarithmic),,,,,0.7413793590927228,41.11790571343975,parametric_fixed_p,0.0,0.2891773988926234,-2.276521931196913
EE-0p6-data-225x225/EE-0.6data_rot_-67deg/arrow_segments.mat,65,Parametric p=1 (Archimedean),,,,,0.8123821445003896,43.46677127879459,parametric_fixed_p,1.0,0.3360053149985624,0.03139552930773738
EE-0p6-data-225x225/EE-0.6data_rot_-67deg/arrow_segments.mat,65,Parametric p=2 (Fermat),,,,,1.0494376293419152,52.74896356645356,parametric_fixed_p,2.0,0.29018982037931246,-0.003831253169295031
EE-0p6-data-225x225/EE-0.6data_rot_-67deg/arrow_segments.mat,65,Parametric continuous p,,,,,0.8816510687667757,44.81009941027572,parametric_continuous_p,0.33229390878572995,0.2727651261871103,-2.5754205801633585
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Parametric p=0 (Logarithmic),,,,,0.6815035231565696,39.36153663199038,parametric_fixed_p,0.0,0.19530887352000673,-1.5183843683723839
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Parametric p=1 (Archimedean),,,,,0.6553717709135519,38.60860298377944,parametric_fixed_p,1.0,0.14904724519305504,-0.5285625921324617
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Parametric p=2 (Fermat),,,,,0.6605925133449764,38.95456648012804,parametric_fixed_p,2.0,0.15128758658413033,-0.08308639551755756
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Parametric continuous p,,,,,0.6969888268377296,39.92976370416475,parametric_continuous_p,0.8589453486454097,0.19124771352789213,-0.4908635516254666
EE-0p63-data-225x225/EE-0.63data_rot_6deg/arrow_segments.mat,41,Parametric p=0 (Logarithmic),,,,,0.8130691130783143,43.33653658319286,parametric_fixed_p,0.0,0.26688642211044705,1.5345883100221127
EE-0p63-data-225x225/EE-0.63data_rot_6deg/arrow_segments.mat,41,Parametric p=1 (Archimedean),,,,,0.6853162601421598,40.45666997258942,parametric_fixed_p,1.0,0.3492596904406751,2.2929952534689155
EE-0p63-data-225x225/EE-0.63data_rot_6deg/arrow_segments.mat,41,Parametric p=2 (Fermat),,,,,0.6580604721335471,39.83550198162591,parametric_fixed_p,2.0,0.28749025512856474,1.4522674238733413
EE-0p63-data-225x225/EE-0.63data_rot_6deg/arrow_segments.mat,41,Parametric continuous p,,,,,0.799410504002872,42.70003456562167,parametric_continuous_p,-0.999,0.27339917669835,1.6147115587384493
EE-0p8-data-226x225/EE-0.8data_rot_34deg/arrow_segments.mat,68,Parametric p=0 (Logarithmic),,,,,0.5371784006479624,33.98418179724058,parametric_fixed_p,0.0,0.2640834314570447,1.698843290136875
EE-0p8-data-226x225/EE-0.8data_rot_34deg/arrow_segments.mat,68,Parametric p=1 (Archimedean),,,,,0.5447191965656087,34.67429486492062,parametric_fixed_p,1.0,0.2530752196395226,-0.44278598424680404
EE-0p8-data-226x225/EE-0.8data_rot_34deg/arrow_segments.mat,68,Parametric p=2 (Fermat),,,,,0.538353058296989,34.71492796771024,parametric_fixed_p,2.0,0.26695270015344613,2.926757218840879
EE-0p8-data-226x225/EE-0.8data_rot_34deg/arrow_segments.mat,68,Parametric continuous p,,,,,0.5449201612708184,34.893850599923475,parametric_continuous_p,2.999,0.27586051104078846,-0.033449457598273766
EE-0p82-data-225x225/EE-0.82data_rot_37deg/arrow_segments.mat,99,Parametric p=0 (Logarithmic),,,,,0.4726413809003113,32.0804741651105,parametric_fixed_p,0.0,0.1905706696429449,-1.6072275347449057
EE-0p82-data-225x225/EE-0.82data_rot_37deg/arrow_segments.mat,99,Parametric p=1 (Archimedean),,,,,0.47147281570552596,32.2673201782083,parametric_fixed_p,1.0,0.17770469161376845,-0.5578512233677256
EE-0p82-data-225x225/EE-0.82data_rot_37deg/arrow_segments.mat,99,Parametric p=2 (Fermat),,,,,0.48362435804096116,32.776804223345096,parametric_fixed_p,2.0,0.1686979522867086,0.8823366344408617
EE-0p82-data-225x225/EE-0.82data_rot_37deg/arrow_segments.mat,99,Parametric continuous p,,,,,0.4741573290654924,32.16297298340403,parametric_continuous_p,0.43734519486132417,0.19000738130923553,1.2610417998426797
EE-0p83-data-226x225/EE-0.83data_rot_-41.5deg/arrow_segments.mat,115,Parametric p=0 (Logarithmic),,,,,0.6927451202114636,39.833731577953486,parametric_fixed_p,0.0,0.12907279507193775,1.3060670457807442
EE-0p83-data-226x225/EE-0.83data_rot_-41.5deg/arrow_segments.mat,115,Parametric p=1 (Archimedean),,,,,0.7252109727240723,41.59992658530108,parametric_fixed_p,1.0,0.1400351691585282,-1.3632850067180438
EE-0p83-data-226x225/EE-0.83data_rot_-41.5deg/arrow_segments.mat,115,Parametric p=2 (Fermat),,,,,0.7052074958247521,40.71374077860483,parametric_fixed_p,2.0,0.15295300273279291,-0.1662069586496266
EE-0p83-data-226x225/EE-0.83data_rot_-41.5deg/arrow_segments.mat,115,Parametric continuous p,,,,,0.7200902904960585,40.40017837883269,parametric_continuous_p,-0.999,0.1410672734575664,-0.007715338307587356
EE-1-data-368x368/EE-1data_rot_58deg/arrow_segments.mat,151,Parametric p=0 (Logarithmic),,,,,0.6158116748624791,38.2820838074031,parametric_fixed_p,0.0,0.15307321955200762,-1.4741473906795641
EE-1-data-368x368/EE-1data_rot_58deg/arrow_segments.mat,151,Parametric p=1 (Archimedean),,,,,0.612287050642804,38.0637004662715,parametric_fixed_p,1.0,0.1486824072986863,2.631447999821189
EE-1-data-368x368/EE-1data_rot_58deg/arrow_segments.mat,151,Parametric p=2 (Fermat),,,,,0.6160918449667804,38.163933474922565,parametric_fixed_p,2.0,0.14725448763659987,3.029368974313668
EE-1-data-368x368/EE-1data_rot_58deg/arrow_segments.mat,151,Parametric continuous p,,,,,0.6143290998769994,38.108759339326845,parametric_continuous_p,0.905998858058285,0.14956945212663147,0.9249974842481596
EE-1-data-368x368/EE-1data_rot_60.5deg/arrow_segments.mat,154,Parametric p=0 (Logarithmic),,,,,0.6425418025569061,38.55552940678531,parametric_fixed_p,0.0,0.1516169797646875,0.035277140274292185
EE-1-data-368x368/EE-1data_rot_60.5deg/arrow_segments.mat,154,Parametric p=1 (Archimedean),,,,,0.6098839887500672,37.552596992305915,parametric_fixed_p,1.0,0.15537419098407332,-0.6659423406631999
EE-1-data-368x368/EE-1data_rot_60.5deg/arrow_segments.mat,154,Parametric p=2 (Fermat),,,,,0.5998240741704697,37.14688343253412,parametric_fixed_p,2.0,0.15096761825123606,-0.6823522359364984
EE-1-data-368x368/EE-1data_rot_60.5deg/arrow_segments.mat,154,Parametric continuous p,,,,,0.6366651967916119,38.518420998849905,parametric_continuous_p,-0.0308219246120453,0.15568713594847894,0.5717087917691743
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Parametric p=0 (Logarithmic),,,,,0.6058140659839195,37.34345138253553,parametric_fixed_p,0.0,0.09423874123208907,1.392952481282733
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Parametric p=1 (Archimedean),,,,,0.6175313437086087,38.148182038209654,parametric_fixed_p,1.0,0.09851261769894715,0.3987217745497512
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Parametric p=2 (Fermat),,,,,0.6327615686363699,38.28740823041217,parametric_fixed_p,2.0,0.12262756511688745,0.03271590180969931
EE-12-data-368x368/EE-12data_rot_78.5deg/arrow_segments.mat,117,Parametric continuous p,,,,,0.6130414939458368,37.62138984451836,parametric_continuous_p,0.2588350481711229,0.09421644870674876,1.1149991953893568
EE-12-data-368x368/EE-12data_rot_80deg/arrow_segments.mat,120,Parametric p=0 (Logarithmic),,,,,0.6416709100447762,38.85163712938816,parametric_fixed_p,0.0,0.2943276252719653,1.4992508989689153
EE-12-data-368x368/EE-12data_rot_80deg/arrow_segments.mat,120,Parametric p=1 (Archimedean),,,,,0.62790804210916,38.69867209841542,parametric_fixed_p,1.0,0.27688869029321916,-1.1197501984969414
EE-12-data-368x368/EE-12data_rot_80deg/arrow_segments.mat,120,Parametric p=2 (Fermat),,,,,0.632138354971396,39.071221503028404,parametric_fixed_p,2.0,0.2644959817030034,-1.5231082864179748
EE-12-data-368x368/EE-12data_rot_80deg/arrow_segments.mat,120,Parametric continuous p,,,,,0.6322259737574066,38.97883748072984,parametric_continuous_p,2.947350470539674,0.2662582827435269,-3.1286239305537946
EE-13-data-225x225/EE-13data_rot_59deg/arrow_segments.mat,143,Parametric p=0 (Logarithmic),,,,,0.7101998265403477,41.23564534680619,parametric_fixed_p,0.0,0.1695482909801524,-1.4702557898431687
EE-13-data-225x225/EE-13data_rot_59deg/arrow_segments.mat,143,Parametric p=1 (Archimedean),,,,,0.6665550610464834,40.12506917362676,parametric_fixed_p,1.0,0.14372673011305423,2.9045057378388877
EE-13-data-225x225/EE-13data_rot_59deg/arrow_segments.mat,143,Parametric p=2 (Fermat),,,,,0.6533117193596916,39.893371794979934,parametric_fixed_p,2.0,0.15531546112575434,-0.013666390787409895
EE-13-data-225x225/EE-13data_rot_59deg/arrow_segments.mat,143,Parametric continuous p,,,,,0.6666508921899059,40.29066827485667,parametric_continuous_p,2.334535997814579,0.16637467399433695,1.5632497723765095
EE-13-data-225x225/EE-13data_rot_64.5deg/arrow_segments.mat,145,Parametric p=0 (Logarithmic),,,,,0.6630614600704025,39.801130191243814,parametric_fixed_p,0.0,0.13727842676585697,0.1657055119544688
EE-13-data-225x225/EE-13data_rot_64.5deg/arrow_segments.mat,145,Parametric p=1 (Archimedean),,,,,0.6622444434743462,39.58998956812412,parametric_fixed_p,1.0,0.12083433371351318,-0.287531963564558
EE-13-data-225x225/EE-13data_rot_64.5deg/arrow_segments.mat,145,Parametric p=2 (Fermat),,,,,0.6949414462823599,40.569627537823365,parametric_fixed_p,2.0,0.12158699946930265,2.9566131655807784
