dataset,n,model,kernel,bandwidth,kappa,mean_test_rss,sd_test_rss,mean_test_mae_deg
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,7.846456910073882,,0.3719081425611134,0.1680538484302273,25.539939267887863
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,8.6977570746766,,0.36968143007646853,0.16818816528002123,25.49627007281966
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,9.641418922846611,,0.3689859250787416,0.16788257923658034,25.488610260203252
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,10.68746322157785,,0.3713377679492931,0.16759175348221117,25.501988428138198
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,11.846997939475008,,0.3687352069983572,0.1663594220160475,25.321598644090106
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,13.132336202529107,,0.362672913297999,0.16598834508649343,25.064479678858497
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,14.55712704748718,,0.3605499650947669,0.1654463495454552,24.93831222748981
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,16.136500361289247,,0.3633537595223153,0.16392949509279972,24.882712687885697
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,17.887227545687704,,0.3594927869419673,0.1666964646621059,24.745578541267015
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,19.82789961315042,,0.3558954450747482,0.17130464079991498,24.70678809775467
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,21.979124605252267,,0.35433387836320396,0.17699961145051596,24.79063268251209
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,24.36374642994522,,0.35472208583110854,0.18317121091891084,24.90918251927362
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,27.00708744154532,,0.3550864323268209,0.18876103597261093,25.05394362796139
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,29.93721733939893,,0.35720429195322334,0.19552186231401358,25.279044365204786
Front_EE-1_1_3000x_rings_coords.csv,168,RBF kernel smoother,rbf,33.18525124066939,,0.3627106762394644,0.20426966392773815,25.589525882922665
