dataset,n,model,kernel,bandwidth,kappa,mean_test_rss,sd_test_rss,mean_test_mae_deg
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,6.385666522150107,,0.6246028452676528,0.14757354858183028,38.052456533869794
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,7.07847845289877,,0.6245806627618278,0.14764109255917263,38.050978252298776
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,7.846456910073882,,0.6245609680678342,0.14769527008303754,38.04971129521184
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,8.6977570746766,,0.6245361981963438,0.14773226986747584,38.048339009839495
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,9.641418922846611,,0.624483532719295,0.14772800397238983,38.04590182158909
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,10.68746322157785,,0.6243555463884227,0.14760932693486073,38.040203611425554
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,11.846997939475008,,0.6240998550803523,0.1472234408243449,38.02764635953069
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,13.132336202529107,,0.6237508622637006,0.14633454429080936,38.00394068917925
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,14.55712704748718,,0.6202566222302099,0.14715562083149344,37.90378702069926
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,16.136500361289247,,0.6158412260637821,0.14938060185852176,37.78130651516087
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,17.887227545687704,,0.6125798695695981,0.1520080699898613,37.75675942239118
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,19.82789961315042,,0.6124474157386888,0.15169524402137388,37.773943279370044
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,21.979124605252267,,0.6128112873250524,0.143573122435356,37.7798745184407
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,24.36374642994522,,0.6124455905895714,0.1334138744490991,37.73570328973999
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,27.00708744154532,,0.6096357003543452,0.12374834804760759,37.611667417391416
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,29.93721733939893,,0.600694416810096,0.12080979517133958,37.32851644988464
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,33.18525124066939,,0.5907414883758572,0.1257229060929461,36.78208265926804
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,36.78568009248582,,0.5812897940978674,0.13199776456501477,35.94334839275351
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,40.77673693210865,,0.5789122812009643,0.13032527273059236,35.85890740391815
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,45.20080288443657,,0.5775212263442764,0.1214288300415996,35.79314296483105
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,50.10485720815216,,0.5782231266412597,0.11470988256706788,35.77258793414507
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,55.54097616955662,,0.5794650567721246,0.10843839532768626,35.74480327418637
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,61.56688604164617,,0.5808986811374146,0.10403776654835241,35.71720382188579
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,68.24657610074021,,0.581841434120393,0.10287444733152842,35.71380931875405
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,75.65097813008686,,0.5835946132223644,0.10304674730495489,35.752651545648845
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,83.85871964610999,,0.5852390869950873,0.10295871836032672,35.78790434071749
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,92.95695884582472,,0.586131766572912,0.10212072431243177,35.81624813684978
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,103.04231014174792,,0.5874493059586996,0.10189892598061363,35.850143811961644
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,114.22187011257918,,0.5880566809959353,0.10393875959513725,35.86830300419857
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,126.61435476424772,,0.588803244015766,0.1060499843180095,35.881457783617506
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,140.35136017792507,,0.5887751120571598,0.10795039795258449,35.87519114275125
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,155.5787599318553,,0.5884601654670794,0.11004193198641958,35.860372975529266
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,172.4582541362566,,0.5883139577727426,0.11201493196496469,35.853582366200925
Front_EE-1_1_3000x_rings_coords.csv,168,RBF pitch kernel smoother,rbf_pitch,191.16908653053156,,0.588277379200367,0.11380578543228606,35.850731584718325
