dataset,n,estimator,model,kernel,bandwidth,kappa,sigma_n,mean_test_rss,sd_test_rss,mean_test_mae_deg,n_folds
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,1.0,0.32,0.2963934025512295,0.3536936917815527,21.180521539983584,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,1.0,0.56,0.25226033746756277,0.2614556996112001,19.754326803693132,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,1.0,1.0,0.21252510749022663,0.22653465595209488,18.906004607289553,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,2.0,0.03,0.312538395133962,0.37153550591920814,22.78304373572506,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,2.0,0.06,0.311356398322084,0.3696456387186921,22.351015655854766,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,2.0,0.1,0.31661395536716264,0.3817507423093535,22.293490679637593,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,2.0,0.18,0.31601589475796377,0.3876892140596369,21.910610730980533,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,2.0,0.32,0.30361321539622793,0.369850054705807,21.16623806969723,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,2.0,0.56,0.2798890276788428,0.31843417108673067,20.285361274759875,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,2.0,1.0,0.22634021498367196,0.2405817646850908,18.890746471993722,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,4.0,0.03,0.32962011136784164,0.3755241803471497,23.605366815356327,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,4.0,0.06,0.2961636527461009,0.35089748243415386,21.787156228463616,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,4.0,0.1,0.296458780517872,0.3598003665117231,21.48806820583153,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,4.0,0.18,0.2997373496824437,0.36159721227295877,21.547541728724397,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,4.0,0.32,0.2972599579948684,0.3498034243859845,21.141158362982953,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,4.0,0.56,0.2832276245722731,0.3267973888203396,20.260205797959966,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,4.0,1.0,0.25071871583681027,0.2723859917628945,19.25753184239197,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,8.0,0.03,0.2792062360908837,0.2748125007038778,21.58862294347321,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,8.0,0.06,0.276111619927124,0.27013192894193155,21.40412446644293,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,8.0,0.1,0.29355641165778684,0.31302651901855405,21.858169006096027,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,8.0,0.18,0.29398212189572276,0.32691799383739745,21.480279191241095,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,8.0,0.32,0.2739674908315932,0.30201171487746664,20.46175857793881,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,8.0,0.56,0.26917415384170207,0.2876977302415388,20.09021977841936,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,8.0,1.0,0.25007238853586206,0.2578140699879493,19.74129923387128,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,16.0,0.03,0.33973324347812833,0.25746473722037405,24.147801855357223,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,16.0,0.06,0.281835715616248,0.22179898012746577,22.008632102357282,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,16.0,0.1,0.27864706042855775,0.24561713039636468,21.32566478962593,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,16.0,0.18,0.288082302415125,0.26345723174458907,21.412184282704313,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,16.0,0.32,0.27575048614340647,0.25533858716793095,21.048297722539722,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,16.0,0.56,0.271915648802323,0.2518151391800697,20.768871187132298,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,16.0,1.0,0.2623233834594027,0.23990800538986917,20.61189264290459,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,32.0,0.03,0.3404933641235394,0.20151987309773445,25.255876906696162,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,32.0,0.06,0.347249782167604,0.2004062256758211,24.900188149392488,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,32.0,0.1,0.3376470025357892,0.20083393626259377,24.530779009487947,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,32.0,0.18,0.32206540164297875,0.2292246546780818,23.96429962116621,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,32.0,0.32,0.31636261038509594,0.25590658346070144,23.23840663311857,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,32.0,0.56,0.3164712508689721,0.27392003105267915,22.61426161316836,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,47.11498505883144,32.0,1.0,0.30534116283105167,0.26510617975428086,22.216979345263255,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,0.0,0.03,0.25709150551614873,0.22354845435261964,21.27418114777793,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,0.0,0.06,0.249081908060271,0.21135747039391295,20.935896425994848,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,0.0,0.1,0.24213172724641274,0.2084231794243961,20.54254953659192,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,0.0,0.18,0.23597621113047812,0.20924818659047414,20.20298863319315,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,0.0,0.32,0.24581461805056853,0.21882818775552262,20.749861807572653,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,0.0,0.56,0.30413795109610187,0.28657633875907096,24.058989722751278,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,0.0,1.0,0.5358143582764858,0.3621640520739604,34.875383661586355,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,0.5,0.03,0.3371008943032304,0.44861436126964105,22.71895059427032,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,0.5,0.06,0.32388649309287365,0.4073598755917676,22.097725356992377,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,0.5,0.1,0.313604240381745,0.37115508918838036,21.89279533841752,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,0.5,0.18,0.2645400433902537,0.26396107007886926,20.68679233635,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,0.5,0.32,0.22419070611384986,0.2216281589992721,19.608649853565446,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,0.5,0.56,0.22314610168784593,0.22692103489915413,19.74868746867171,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,0.5,1.0,0.23624729434470448,0.2359159501363284,20.604862077113744,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,1.0,0.03,0.3346814824115699,0.43214830837513213,22.483719440914292,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,1.0,0.06,0.332263120117176,0.436005260071045,22.149306479862254,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,1.0,0.1,0.3241057385350044,0.41585178967478553,21.861951138039096,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,1.0,0.18,0.3056772811206198,0.3655335802257392,21.208447164089016,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,1.0,0.32,0.2572861974069684,0.2702263997196213,20.117131487160844,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,1.0,0.56,0.21103255667945434,0.232746546959288,18.81408739641613,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,1.0,1.0,0.22071572816468277,0.23566913553225521,19.611086124528022,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,2.0,0.03,0.31412739346688834,0.38281954352279446,22.004770070732626,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,2.0,0.06,0.32384317405931756,0.4063753907350982,22.08403367181912,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,2.0,0.1,0.3220423395388755,0.40696735686851376,21.610058470687076,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,2.0,0.18,0.3077681392961594,0.37956633104832954,21.05687058421898,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,2.0,0.32,0.28202834281301,0.3304107473886623,20.106256998162046,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,2.0,0.56,0.23427874038500524,0.2541109470362855,18.92362255106197,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,2.0,1.0,0.20870441339721646,0.2470424773426613,18.368501723339822,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,4.0,0.03,0.2953477747918229,0.33253263866204374,21.766279270036172,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,4.0,0.06,0.2964978653726965,0.3489254836362243,21.221076847482216,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,4.0,0.1,0.29460201452046575,0.34395506863289194,21.310343405190117,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,4.0,0.18,0.29936845356430475,0.34459437129811243,21.26136984722143,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,4.0,0.32,0.27584310687049785,0.30874989950783566,20.343467347336457,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,4.0,0.56,0.24965422966285816,0.26857414359806775,19.524175592471583,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,4.0,1.0,0.229258897791471,0.25073409921807077,19.20347310098964,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,8.0,0.03,0.29517958889545165,0.2629788424118139,21.931699697268357,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,8.0,0.06,0.30593455633706784,0.3042779634858896,22.257655260380798,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,8.0,0.1,0.2846272330549638,0.2917930786866585,21.252233134975555,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,8.0,0.18,0.27410599008534214,0.2790478398696303,20.51931484655973,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,8.0,0.32,0.2674789980007281,0.2657625410666151,20.51691865745241,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,8.0,0.56,0.2579853722450344,0.24778801371761028,20.553376099574987,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,8.0,1.0,0.2515930124097777,0.24561276684653072,20.724009423054724,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,16.0,0.03,0.3074778750534679,0.2041841338966973,23.750611022304987,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,16.0,0.06,0.3081872968640842,0.25511924426884014,23.250318807637665,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,16.0,0.1,0.3194800819269966,0.2753258985334325,23.023272949811567,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,16.0,0.18,0.3123110393062522,0.27447860545481273,22.31520075753464,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,16.0,0.32,0.3171303631023499,0.2857171317033078,22.26896283818131,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,16.0,0.56,0.30502567485251364,0.26334279044565667,22.31351339767599,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,16.0,1.0,0.293255858689396,0.2536858318103529,22.227731129720144,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,32.0,0.03,0.3506407432085648,0.22079876764193435,25.817597593097844,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,32.0,0.06,0.3734896736926735,0.21559402295877134,26.362187735033935,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,32.0,0.1,0.3547038148622826,0.2373946988622045,25.641415461634004,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,32.0,0.18,0.34280102237681004,0.27555301325228565,24.44855158153431,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,32.0,0.32,0.34419358807935513,0.30645911953091676,23.799074806304247,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,32.0,0.56,0.3433634795282877,0.3123679897523493,23.566151944192132,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,101.81010123235768,32.0,1.0,0.3349560382144957,0.29932058700278724,23.39925429686709,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,220.0,0.0,0.03,0.23045293966515054,0.20923364483464943,19.799781152069126,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,220.0,0.0,0.06,0.23664837973469605,0.21331915533018242,20.18485125686161,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,220.0,0.0,0.1,0.2643635358682867,0.2360448571900339,21.824264485562743,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,220.0,0.0,0.18,0.42073980558510327,0.33326660205011027,29.60054761245375,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,220.0,0.0,0.32,0.7572802687092437,0.4002160900510387,43.58774858220899,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,220.0,0.0,0.56,1.1271227824256485,0.37303782404468866,55.96582441666525,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,220.0,0.0,1.0,1.252174815602917,0.4034986177002269,60.20228119470713,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,220.0,0.5,0.03,0.33551109319403055,0.4350964162629036,22.262984379043548,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,220.0,0.5,0.06,0.31278269472718057,0.3718429481481563,21.62949001828802,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,220.0,0.5,0.1,0.27258352462062957,0.28867870914646393,20.779331812691943,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,220.0,0.5,0.18,0.2215758420453205,0.22617842720165168,19.527841264473807,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,220.0,0.5,0.32,0.2186208749663469,0.2306422967014927,19.57579264709934,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,220.0,0.5,0.56,0.2227287609632711,0.23321045355472086,19.872812529467414,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,220.0,0.5,1.0,0.267183067121657,0.27345717361250366,22.25783980416717,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,220.0,1.0,0.03,0.33512986642433773,0.44032226110166994,21.86790159842052,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,220.0,1.0,0.06,0.3198643315725212,0.4072960971375672,21.550035666736836,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,220.0,1.0,0.1,0.3010587957885293,0.36472513093067277,20.988252886462448,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,220.0,1.0,0.18,0.27078236829292257,0.30250470408314817,20.073529644797425,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,220.0,1.0,0.32,0.20774771266518455,0.24353905915524274,18.26135123703368,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,220.0,1.0,0.56,0.21420992027947622,0.24052510427899382,19.04300154700164,10
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,GP/KRR,GP/KRR RBF-von-Mises line field,multiplicative_rbf_vm,220.0,1.0,1.0,0.22816001319863272,0.24076538380080578,20.094047181095256,10
